Date,Bag,Ballerinas,Belt,Bikini top,Blazer,Blouse,Bodysuit,Boots,Bra,Bracelet,Cap/peaked,Cardigan,Coat,Costumes,Dress,Dungarees,Earring,Earrings,Flat shoe,Flip flop,Garment Set,Gloves,Hair clip,Hair string,Hair ties,Hair/alice band,Hat/beanie,Hat/brim,Heeled sandals,Hoodie,Jacket,Jumpsuit/Playsuit,Kids Underwear top,Leggings/Tights,Necklace,Night gown,Nipple covers,Other accessories,Other shoe,Outdoor Waistcoat,Outdoor trousers,Polo shirt,Pumps,Pyjama bottom,Pyjama jumpsuit/playsuit,Pyjama set,Ring,Robe,Sandals,Sarong,Scarf,Shirt,Shorts,Skirt,Slippers,Sneakers,Socks,Sunglasses,Sweater,Swimsuit,Swimwear bottom,Swimwear set,T-shirt,Tailored Waistcoat,Tie,Top,Trousers,Umbrella,Underdress,Underwear Tights,Underwear body,Underwear bottom,Underwear set,Vest top,Wallet,Watch,Wedge
2019-02-17,229.0,60.0,170.0,1145.0,586.0,1659.0,113.0,143.0,1346.0,10.0,34.0,391.0,190.0,20.0,2491.0,97.0,213.0,1.0,85.0,18.0,47.0,20.0,35.0,35.0,35.0,148.0,64.0,24.0,21.0,626.0,803.0,117.0,19.0,855.0,101.0,37.0,8.0,111.0,35.0,29.0,20.0,43.0,60.0,70.0,14.0,163.0,42.0,50.0,38.0,32.0,191.0,997.0,558.0,910.0,28.0,226.0,448.0,290.0,2762.0,417.0,1143.0,27.0,2887.0,11.0,11.0,1770.0,5724.0,2.0,13.0,174.0,51.0,1216.0,3.0,1045.0,3.0,5.0,14.0
2019-02-18,273.0,53.0,144.0,999.0,477.0,1560.0,123.0,191.0,1271.0,14.0,43.0,406.0,155.0,18.0,2312.0,65.0,194.0,5.0,81.0,7.0,50.0,17.0,40.0,32.0,33.0,128.0,50.0,30.0,19.0,523.0,789.0,162.0,25.0,784.0,121.0,32.0,7.0,136.0,28.0,19.0,23.0,54.0,85.0,64.0,18.0,163.0,46.0,30.0,33.0,30.0,155.0,933.0,458.0,947.0,19.0,228.0,450.0,306.0,2475.0,480.0,1002.0,19.0,2853.0,13.0,13.0,1804.0,5231.0,1.0,9.0,157.0,76.0,1067.0,2.0,994.0,3.0,11.0,7.0
2019-02-19,274.0,68.0,159.0,1126.0,594.0,1713.0,122.0,166.0,1516.0,7.0,44.0,389.0,209.0,32.0,2615.0,60.0,218.0,13.0,44.0,10.0,62.0,14.0,35.0,56.0,32.0,117.0,79.0,25.0,17.0,533.0,896.0,149.0,20.0,898.0,142.0,50.0,9.0,123.0,27.0,17.0,19.0,62.0,75.0,76.0,9.0,176.0,45.0,40.0,40.0,28.0,168.0,951.0,493.0,970.0,15.0,175.0,465.0,230.0,2936.0,468.0,1104.0,12.0,2815.0,8.0,7.0,1916.0,5148.0,4.0,9.0,227.0,102.0,1185.0,0.0,974.0,7.0,4.0,11.0
2019-02-20,361.0,80.0,230.0,1355.0,774.0,2269.0,167.0,219.0,1664.0,13.0,53.0,538.0,244.0,25.0,3508.0,91.0,267.0,10.0,71.0,13.0,64.0,11.0,51.0,80.0,57.0,136.0,89.0,20.0,37.0,724.0,1093.0,185.0,23.0,1276.0,167.0,48.0,10.0,138.0,37.0,28.0,23.0,65.0,101.0,66.0,18.0,304.0,53.0,62.0,45.0,37.0,207.0,1198.0,646.0,1250.0,29.0,338.0,664.0,309.0,3731.0,559.0,1342.0,20.0,3863.0,11.0,22.0,2458.0,6814.0,4.0,9.0,338.0,119.0,1475.0,0.0,1129.0,9.0,12.0,12.0
2019-02-21,537.0,90.0,376.0,1520.0,951.0,3287.0,228.0,286.0,2365.0,20.0,91.0,762.0,309.0,45.0,4560.0,83.0,403.0,19.0,92.0,23.0,96.0,25.0,60.0,115.0,104.0,198.0,97.0,43.0,48.0,1077.0,1415.0,186.0,33.0,1672.0,282.0,65.0,8.0,188.0,47.0,56.0,23.0,111.0,128.0,109.0,28.0,298.0,62.0,72.0,79.0,52.0,342.0,1841.0,702.0,1690.0,32.0,379.0,1024.0,383.0,5334.0,663.0,1511.0,36.0,5183.0,14.0,11.0,3340.0,8848.0,15.0,22.0,453.0,136.0,2077.0,3.0,1670.0,15.0,20.0,14.0
2019-02-22,612.0,106.0,406.0,1576.0,1160.0,3735.0,227.0,295.0,2628.0,16.0,92.0,948.0,314.0,38.0,4719.0,105.0,490.0,38.0,132.0,13.0,93.0,21.0,100.0,114.0,128.0,259.0,120.0,35.0,41.0,1096.0,1530.0,245.0,30.0,1861.0,330.0,91.0,20.0,211.0,68.0,65.0,24.0,167.0,100.0,136.0,24.0,309.0,96.0,88.0,65.0,51.0,357.0,2028.0,778.0,1746.0,33.0,370.0,1167.0,388.0,5667.0,633.0,1531.0,25.0,5597.0,30.0,18.0,3649.0,9596.0,6.0,24.0,543.0,150.0,2525.0,5.0,1768.0,8.0,13.0,19.0
2019-02-23,730.0,112.0,469.0,1632.0,1437.0,4403.0,249.0,285.0,2979.0,19.0,126.0,1037.0,359.0,28.0,5219.0,121.0,545.0,34.0,106.0,14.0,131.0,26.0,119.0,190.0,136.0,302.0,144.0,52.0,52.0,1309.0,1848.0,249.0,38.0,2112.0,399.0,68.0,17.0,256.0,59.0,66.0,28.0,203.0,134.0,151.0,22.0,362.0,108.0,81.0,77.0,32.0,399.0,2821.0,784.0,1838.0,30.0,413.0,1680.0,764.0,6591.0,578.0,1664.0,45.0,7374.0,23.0,16.0,4402.0,11447.0,6.0,27.0,683.0,137.0,2889.0,2.0,2119.0,9.0,23.0,12.0
2019-02-24,306.0,66.0,192.0,1070.0,530.0,1975.0,112.0,140.0,1201.0,8.0,49.0,445.0,150.0,22.0,2537.0,67.0,216.0,9.0,52.0,10.0,52.0,8.0,44.0,63.0,45.0,117.0,41.0,30.0,34.0,514.0,810.0,145.0,26.0,880.0,123.0,32.0,8.0,114.0,39.0,30.0,19.0,78.0,68.0,57.0,20.0,179.0,48.0,43.0,35.0,34.0,126.0,1067.0,532.0,965.0,27.0,226.0,595.0,406.0,2585.0,350.0,1119.0,24.0,3465.0,25.0,6.0,2086.0,5382.0,5.0,15.0,241.0,51.0,1207.0,2.0,1082.0,12.0,13.0,14.0
2019-02-25,381.0,80.0,183.0,1150.0,597.0,2209.0,150.0,177.0,1463.0,15.0,67.0,586.0,201.0,34.0,3117.0,98.0,250.0,5.0,79.0,12.0,51.0,5.0,40.0,81.0,31.0,204.0,56.0,43.0,61.0,543.0,1099.0,207.0,17.0,1010.0,140.0,50.0,4.0,153.0,49.0,26.0,26.0,81.0,93.0,46.0,20.0,186.0,60.0,59.0,60.0,48.0,129.0,1107.0,796.0,1132.0,18.0,264.0,556.0,508.0,2760.0,389.0,1177.0,27.0,3553.0,12.0,3.0,2485.0,6339.0,3.0,9.0,293.0,81.0,1297.0,1.0,1164.0,18.0,16.0,12.0
2019-02-26,417.0,71.0,261.0,1189.0,701.0,2558.0,125.0,179.0,1526.0,8.0,54.0,509.0,245.0,22.0,3748.0,74.0,270.0,9.0,64.0,3.0,38.0,8.0,56.0,52.0,43.0,160.0,54.0,42.0,61.0,511.0,1179.0,182.0,14.0,1197.0,188.0,44.0,7.0,151.0,35.0,21.0,13.0,111.0,87.0,60.0,14.0,218.0,65.0,50.0,35.0,28.0,179.0,1414.0,622.0,1156.0,24.0,314.0,670.0,621.0,2930.0,488.0,1224.0,19.0,4150.0,15.0,12.0,2592.0,6795.0,6.0,11.0,332.0,84.0,1268.0,0.0,1223.0,16.0,20.0,12.0
2019-02-27,418.0,76.0,261.0,1348.0,710.0,2800.0,147.0,171.0,1587.0,12.0,65.0,535.0,242.0,29.0,3666.0,67.0,228.0,16.0,75.0,12.0,58.0,8.0,51.0,77.0,69.0,182.0,54.0,44.0,50.0,588.0,1141.0,199.0,22.0,1286.0,188.0,42.0,8.0,142.0,39.0,36.0,15.0,88.0,96.0,78.0,10.0,185.0,58.0,56.0,43.0,29.0,169.0,1391.0,734.0,1246.0,13.0,328.0,743.0,636.0,3195.0,464.0,1314.0,21.0,4430.0,15.0,10.0,2717.0,7280.0,3.0,15.0,338.0,71.0,1425.0,1.0,1397.0,14.0,12.0,17.0
2019-02-28,380.0,55.0,272.0,1102.0,768.0,2450.0,111.0,165.0,1491.0,10.0,65.0,509.0,211.0,16.0,3380.0,47.0,263.0,13.0,82.0,5.0,53.0,18.0,65.0,48.0,64.0,172.0,70.0,24.0,50.0,595.0,1049.0,173.0,13.0,1136.0,179.0,26.0,13.0,166.0,42.0,29.0,26.0,67.0,96.0,52.0,11.0,157.0,69.0,53.0,49.0,27.0,176.0,1292.0,497.0,1143.0,20.0,258.0,767.0,374.0,3134.0,376.0,1033.0,13.0,3642.0,12.0,11.0,2605.0,6648.0,3.0,14.0,351.0,79.0,1467.0,1.0,1108.0,9.0,9.0,16.0
2019-03-01,404.0,66.0,257.0,1028.0,786.0,2652.0,127.0,164.0,1559.0,11.0,57.0,502.0,272.0,14.0,3339.0,51.0,355.0,16.0,89.0,4.0,63.0,12.0,41.0,75.0,78.0,185.0,75.0,26.0,76.0,571.0,1087.0,167.0,22.0,1163.0,200.0,41.0,13.0,157.0,30.0,43.0,6.0,88.0,82.0,101.0,10.0,174.0,58.0,58.0,43.0,32.0,231.0,1236.0,552.0,1090.0,21.0,302.0,717.0,320.0,3344.0,439.0,1060.0,11.0,3713.0,6.0,7.0,2521.0,6773.0,4.0,15.0,383.0,113.0,1496.0,0.0,1119.0,10.0,9.0,17.0
2019-03-02,374.0,77.0,278.0,967.0,768.0,2598.0,107.0,145.0,1502.0,6.0,65.0,475.0,262.0,9.0,3043.0,54.0,304.0,17.0,52.0,5.0,60.0,13.0,53.0,66.0,86.0,136.0,53.0,30.0,69.0,614.0,1014.0,152.0,14.0,1126.0,170.0,35.0,6.0,130.0,44.0,30.0,14.0,100.0,81.0,84.0,8.0,161.0,59.0,41.0,36.0,20.0,169.0,1373.0,513.0,910.0,13.0,262.0,875.0,306.0,3267.0,325.0,965.0,19.0,3890.0,7.0,4.0,2433.0,6375.0,6.0,10.0,410.0,81.0,1620.0,2.0,1142.0,14.0,8.0,17.0
2019-03-03,277.0,71.0,161.0,1166.0,502.0,2220.0,102.0,164.0,1387.0,11.0,36.0,444.0,183.0,11.0,2916.0,48.0,199.0,1.0,57.0,8.0,30.0,11.0,15.0,19.0,34.0,72.0,39.0,23.0,84.0,403.0,827.0,158.0,20.0,840.0,102.0,30.0,8.0,110.0,51.0,19.0,19.0,78.0,104.0,78.0,13.0,178.0,43.0,33.0,47.0,33.0,131.0,895.0,672.0,970.0,10.0,263.0,517.0,204.0,2334.0,344.0,1235.0,31.0,3092.0,2.0,1.0,2069.0,5970.0,8.0,17.0,183.0,75.0,1242.0,0.0,1221.0,13.0,8.0,41.0
2019-03-04,242.0,50.0,174.0,1081.0,492.0,1893.0,71.0,163.0,1228.0,9.0,29.0,335.0,128.0,9.0,2653.0,23.0,191.0,5.0,53.0,7.0,35.0,6.0,19.0,23.0,37.0,84.0,38.0,16.0,78.0,348.0,715.0,174.0,0.0,732.0,80.0,53.0,3.0,86.0,44.0,9.0,14.0,73.0,80.0,60.0,4.0,160.0,42.0,27.0,51.0,33.0,117.0,719.0,508.0,853.0,14.0,213.0,367.0,159.0,1976.0,358.0,1095.0,20.0,2512.0,9.0,5.0,1867.0,5051.0,4.0,16.0,174.0,71.0,1072.0,0.0,1042.0,11.0,7.0,20.0
2019-03-05,296.0,50.0,177.0,1227.0,531.0,2209.0,87.0,148.0,1363.0,8.0,27.0,378.0,145.0,10.0,3033.0,45.0,208.0,5.0,72.0,5.0,57.0,5.0,22.0,34.0,36.0,99.0,43.0,25.0,104.0,366.0,820.0,117.0,16.0,873.0,113.0,45.0,6.0,109.0,38.0,16.0,10.0,49.0,67.0,74.0,7.0,132.0,38.0,38.0,51.0,42.0,151.0,946.0,567.0,951.0,11.0,218.0,412.0,198.0,2371.0,406.0,1263.0,16.0,2965.0,1.0,2.0,2209.0,5817.0,4.0,14.0,200.0,81.0,1156.0,0.0,1079.0,16.0,10.0,15.0
2019-03-06,317.0,81.0,240.0,1531.0,693.0,3524.0,156.0,677.0,1631.0,5.0,24.0,679.0,405.0,15.0,4055.0,53.0,252.0,6.0,75.0,13.0,61.0,9.0,37.0,52.0,52.0,128.0,66.0,25.0,71.0,628.0,1699.0,187.0,14.0,1071.0,161.0,31.0,8.0,126.0,58.0,57.0,36.0,67.0,95.0,89.0,9.0,177.0,41.0,81.0,90.0,47.0,177.0,1352.0,859.0,1199.0,20.0,237.0,580.0,254.0,4701.0,453.0,1478.0,32.0,3732.0,7.0,3.0,2834.0,8471.0,7.0,13.0,209.0,92.0,1344.0,1.0,1632.0,8.0,6.0,43.0
2019-03-07,340.0,91.0,262.0,1342.0,726.0,3227.0,143.0,438.0,1522.0,7.0,47.0,564.0,295.0,13.0,3586.0,34.0,297.0,9.0,65.0,8.0,49.0,5.0,43.0,55.0,88.0,207.0,62.0,16.0,71.0,641.0,1284.0,130.0,9.0,1072.0,171.0,49.0,3.0,119.0,49.0,31.0,31.0,66.0,97.0,78.0,23.0,189.0,60.0,60.0,66.0,43.0,173.0,1286.0,661.0,1143.0,9.0,275.0,503.0,250.0,4039.0,487.0,1307.0,25.0,3417.0,7.0,2.0,2689.0,7177.0,4.0,11.0,254.0,72.0,1323.0,0.0,1396.0,10.0,9.0,43.0
2019-03-08,305.0,41.0,235.0,1128.0,716.0,2824.0,120.0,327.0,1511.0,13.0,41.0,530.0,242.0,13.0,3155.0,34.0,251.0,14.0,47.0,5.0,43.0,8.0,41.0,43.0,99.0,185.0,58.0,25.0,70.0,525.0,1043.0,134.0,14.0,1010.0,175.0,43.0,5.0,119.0,50.0,29.0,35.0,72.0,70.0,86.0,9.0,175.0,62.0,48.0,55.0,29.0,163.0,1141.0,629.0,1057.0,9.0,183.0,655.0,201.0,3376.0,446.0,1053.0,12.0,2954.0,8.0,2.0,2404.0,6359.0,5.0,15.0,330.0,72.0,1318.0,0.0,1326.0,7.0,4.0,38.0
2019-03-09,275.0,50.0,288.0,1186.0,734.0,2946.0,116.0,304.0,1570.0,9.0,33.0,501.0,231.0,13.0,3194.0,42.0,301.0,16.0,34.0,13.0,62.0,11.0,56.0,70.0,97.0,170.0,42.0,23.0,78.0,576.0,927.0,118.0,12.0,973.0,164.0,24.0,7.0,129.0,31.0,23.0,18.0,96.0,81.0,87.0,9.0,182.0,48.0,33.0,66.0,49.0,187.0,1341.0,527.0,977.0,8.0,174.0,788.0,210.0,3521.0,442.0,1132.0,18.0,3216.0,5.0,7.0,2253.0,6244.0,13.0,14.0,370.0,66.0,1557.0,0.0,1384.0,16.0,5.0,36.0
2019-03-10,278.0,77.0,188.0,1798.0,629.0,2816.0,126.0,412.0,1488.0,11.0,25.0,466.0,230.0,25.0,3071.0,32.0,196.0,3.0,41.0,5.0,32.0,7.0,27.0,30.0,35.0,131.0,42.0,30.0,79.0,574.0,969.0,159.0,15.0,794.0,154.0,30.0,2.0,98.0,62.0,20.0,15.0,57.0,72.0,71.0,9.0,151.0,44.0,20.0,82.0,87.0,110.0,1021.0,608.0,873.0,21.0,221.0,478.0,182.0,3362.0,715.0,1791.0,32.0,2830.0,2.0,5.0,2003.0,6517.0,15.0,13.0,192.0,48.0,1269.0,0.0,1391.0,10.0,7.0,30.0
2019-03-11,259.0,39.0,134.0,1611.0,643.0,2402.0,89.0,351.0,1268.0,4.0,20.0,399.0,181.0,8.0,3070.0,35.0,179.0,3.0,31.0,13.0,67.0,9.0,19.0,25.0,38.0,113.0,35.0,21.0,84.0,505.0,823.0,141.0,10.0,793.0,120.0,36.0,2.0,59.0,44.0,25.0,26.0,51.0,87.0,67.0,4.0,141.0,51.0,33.0,60.0,62.0,114.0,894.0,627.0,900.0,14.0,220.0,353.0,143.0,2832.0,703.0,1591.0,24.0,2506.0,4.0,5.0,1895.0,5873.0,4.0,15.0,156.0,76.0,1045.0,0.0,1171.0,10.0,5.0,26.0
2019-03-12,262.0,41.0,158.0,1563.0,694.0,2547.0,101.0,318.0,1395.0,8.0,25.0,432.0,206.0,9.0,3486.0,37.0,226.0,8.0,51.0,9.0,41.0,12.0,25.0,31.0,40.0,152.0,54.0,26.0,60.0,485.0,841.0,146.0,8.0,923.0,140.0,36.0,8.0,82.0,48.0,21.0,20.0,55.0,60.0,74.0,12.0,131.0,39.0,50.0,116.0,41.0,123.0,997.0,649.0,1055.0,24.0,199.0,324.0,221.0,3043.0,605.0,1477.0,10.0,2604.0,7.0,1.0,2101.0,5831.0,2.0,13.0,159.0,70.0,1107.0,1.0,1346.0,11.0,6.0,29.0
2019-03-13,379.0,75.0,197.0,1918.0,738.0,3113.0,130.0,525.0,1585.0,5.0,25.0,517.0,198.0,17.0,4291.0,59.0,212.0,8.0,57.0,7.0,46.0,7.0,32.0,43.0,54.0,147.0,73.0,25.0,69.0,626.0,1133.0,200.0,11.0,1085.0,134.0,42.0,8.0,92.0,52.0,30.0,19.0,57.0,82.0,72.0,13.0,186.0,52.0,61.0,127.0,80.0,141.0,1059.0,754.0,1225.0,18.0,225.0,474.0,221.0,3853.0,780.0,1811.0,12.0,3030.0,11.0,8.0,2511.0,7053.0,15.0,20.0,181.0,69.0,1306.0,0.0,1564.0,7.0,12.0,37.0
2019-03-14,396.0,41.0,213.0,1496.0,682.0,2773.0,116.0,438.0,1530.0,26.0,31.0,439.0,207.0,8.0,3637.0,51.0,263.0,12.0,41.0,15.0,41.0,10.0,22.0,37.0,51.0,138.0,36.0,21.0,75.0,548.0,910.0,199.0,5.0,926.0,166.0,42.0,9.0,127.0,64.0,32.0,10.0,68.0,66.0,50.0,5.0,123.0,61.0,53.0,116.0,61.0,166.0,1046.0,621.0,1013.0,17.0,197.0,406.0,221.0,3317.0,587.0,1453.0,19.0,2760.0,3.0,5.0,2112.0,5820.0,17.0,21.0,181.0,67.0,1128.0,3.0,1226.0,14.0,6.0,35.0
2019-03-15,319.0,35.0,208.0,1352.0,664.0,2425.0,111.0,342.0,1435.0,10.0,37.0,399.0,188.0,13.0,3307.0,68.0,254.0,10.0,41.0,5.0,45.0,11.0,37.0,63.0,73.0,147.0,47.0,28.0,81.0,525.0,842.0,169.0,8.0,867.0,178.0,38.0,8.0,105.0,38.0,33.0,14.0,81.0,60.0,73.0,5.0,149.0,47.0,44.0,94.0,40.0,138.0,1048.0,579.0,898.0,15.0,185.0,504.0,160.0,3090.0,452.0,1331.0,25.0,2958.0,5.0,1.0,2019.0,5868.0,11.0,13.0,245.0,63.0,1141.0,6.0,1242.0,4.0,11.0,15.0
2019-03-16,417.0,64.0,258.0,1746.0,893.0,3512.0,141.0,541.0,1896.0,16.0,39.0,513.0,257.0,16.0,4153.0,79.0,284.0,14.0,44.0,7.0,53.0,17.0,47.0,51.0,78.0,170.0,81.0,44.0,90.0,814.0,1302.0,298.0,13.0,1182.0,243.0,53.0,10.0,157.0,65.0,60.0,10.0,133.0,106.0,91.0,15.0,153.0,51.0,58.0,162.0,42.0,198.0,1612.0,982.0,1097.0,31.0,247.0,779.0,231.0,4706.0,527.0,1669.0,14.0,4003.0,3.0,3.0,2888.0,8341.0,10.0,10.0,306.0,73.0,1691.0,9.0,1679.0,13.0,7.0,62.0
2019-03-17,310.0,81.0,140.0,1609.0,669.0,2429.0,127.0,381.0,1363.0,22.0,13.0,465.0,209.0,9.0,3487.0,42.0,186.0,4.0,40.0,22.0,33.0,4.0,33.0,41.0,56.0,139.0,55.0,14.0,79.0,546.0,834.0,227.0,17.0,932.0,137.0,19.0,4.0,78.0,56.0,42.0,22.0,77.0,69.0,66.0,12.0,148.0,42.0,36.0,139.0,66.0,130.0,1055.0,791.0,969.0,20.0,251.0,529.0,219.0,2792.0,644.0,1495.0,12.0,3214.0,5.0,4.0,2145.0,6470.0,2.0,5.0,177.0,74.0,1254.0,17.0,1466.0,4.0,8.0,28.0
2019-03-18,254.0,44.0,116.0,1481.0,522.0,1718.0,125.0,277.0,1203.0,26.0,13.0,322.0,124.0,19.0,2603.0,44.0,189.0,3.0,24.0,4.0,32.0,5.0,18.0,31.0,32.0,129.0,39.0,26.0,70.0,508.0,645.0,201.0,7.0,701.0,127.0,25.0,7.0,55.0,35.0,30.0,12.0,57.0,73.0,56.0,11.0,110.0,36.0,29.0,100.0,40.0,100.0,750.0,632.0,826.0,19.0,185.0,346.0,142.0,2278.0,541.0,1374.0,11.0,2412.0,7.0,6.0,1707.0,4868.0,2.0,13.0,121.0,43.0,1037.0,10.0,1168.0,5.0,8.0,18.0
2019-03-19,311.0,53.0,165.0,1485.0,625.0,2128.0,101.0,277.0,1380.0,25.0,25.0,370.0,177.0,10.0,3546.0,31.0,207.0,4.0,44.0,16.0,21.0,5.0,32.0,40.0,40.0,115.0,29.0,21.0,60.0,420.0,835.0,175.0,9.0,828.0,137.0,25.0,3.0,58.0,51.0,26.0,10.0,53.0,76.0,49.0,7.0,142.0,42.0,24.0,100.0,55.0,95.0,872.0,676.0,1046.0,13.0,157.0,403.0,251.0,2483.0,571.0,1414.0,8.0,2713.0,6.0,2.0,1894.0,5725.0,4.0,9.0,169.0,66.0,1089.0,15.0,1303.0,8.0,5.0,21.0
2019-03-20,371.0,65.0,191.0,1642.0,908.0,2446.0,144.0,284.0,1529.0,22.0,23.0,459.0,187.0,27.0,3944.0,38.0,296.0,10.0,50.0,10.0,39.0,1.0,29.0,44.0,53.0,144.0,34.0,33.0,73.0,493.0,874.0,240.0,17.0,1033.0,151.0,40.0,3.0,91.0,63.0,27.0,12.0,55.0,70.0,67.0,13.0,161.0,64.0,62.0,94.0,53.0,126.0,1137.0,759.0,1168.0,21.0,240.0,451.0,185.0,2882.0,620.0,1572.0,14.0,3283.0,5.0,4.0,2226.0,6647.0,4.0,10.0,214.0,109.0,1391.0,18.0,1470.0,14.0,4.0,36.0
2019-03-21,285.0,46.0,222.0,1535.0,933.0,2579.0,163.0,282.0,1644.0,33.0,49.0,456.0,228.0,9.0,3933.0,36.0,311.0,11.0,42.0,19.0,33.0,6.0,39.0,33.0,63.0,129.0,23.0,20.0,102.0,435.0,895.0,178.0,13.0,908.0,178.0,43.0,17.0,96.0,45.0,19.0,12.0,67.0,78.0,62.0,24.0,122.0,60.0,45.0,117.0,53.0,287.0,1160.0,773.0,1129.0,24.0,228.0,516.0,222.0,2753.0,669.0,1629.0,153.0,3338.0,1.0,3.0,2215.0,6602.0,3.0,12.0,243.0,78.0,1431.0,12.0,1433.0,15.0,12.0,20.0
2019-03-22,369.0,66.0,294.0,1679.0,955.0,2580.0,130.0,266.0,1709.0,12.0,31.0,426.0,187.0,20.0,4150.0,54.0,301.0,15.0,34.0,12.0,57.0,6.0,50.0,55.0,82.0,116.0,35.0,29.0,114.0,474.0,871.0,250.0,10.0,1006.0,203.0,51.0,9.0,134.0,57.0,16.0,18.0,111.0,109.0,55.0,13.0,134.0,68.0,32.0,135.0,30.0,136.0,1303.0,853.0,1098.0,17.0,243.0,622.0,356.0,2511.0,587.0,1580.0,61.0,3763.0,6.0,5.0,2465.0,6951.0,5.0,12.0,301.0,104.0,1536.0,15.0,1521.0,14.0,14.0,50.0
2019-03-23,331.0,51.0,328.0,1493.0,952.0,2852.0,141.0,157.0,1660.0,11.0,55.0,486.0,148.0,8.0,3722.0,61.0,334.0,15.0,32.0,15.0,56.0,6.0,56.0,79.0,93.0,160.0,29.0,26.0,89.0,500.0,889.0,220.0,28.0,1002.0,212.0,37.0,10.0,121.0,52.0,32.0,19.0,114.0,86.0,81.0,26.0,155.0,77.0,30.0,90.0,30.0,171.0,1378.0,880.0,1108.0,14.0,225.0,928.0,268.0,2871.0,430.0,1429.0,41.0,4183.0,12.0,9.0,2420.0,6603.0,6.0,17.0,323.0,89.0,1714.0,16.0,1695.0,12.0,12.0,47.0
2019-03-24,289.0,62.0,137.0,1938.0,666.0,2296.0,153.0,154.0,1563.0,14.0,48.0,397.0,131.0,17.0,3751.0,100.0,193.0,6.0,34.0,7.0,35.0,5.0,32.0,32.0,37.0,112.0,26.0,31.0,102.0,447.0,767.0,287.0,11.0,892.0,140.0,38.0,2.0,93.0,82.0,7.0,9.0,125.0,75.0,75.0,19.0,145.0,54.0,24.0,103.0,50.0,134.0,1059.0,911.0,1021.0,24.0,277.0,595.0,248.0,2114.0,636.0,1936.0,43.0,3870.0,2.0,8.0,2575.0,5988.0,5.0,22.0,179.0,64.0,1431.0,23.0,1650.0,19.0,7.0,45.0
2019-03-25,321.0,55.0,174.0,1791.0,616.0,2092.0,141.0,127.0,1380.0,19.0,35.0,385.0,129.0,15.0,3807.0,55.0,168.0,12.0,13.0,6.0,39.0,8.0,27.0,23.0,30.0,117.0,26.0,24.0,94.0,427.0,695.0,301.0,12.0,868.0,149.0,32.0,6.0,73.0,74.0,14.0,17.0,64.0,66.0,65.0,21.0,147.0,48.0,51.0,116.0,57.0,98.0,934.0,755.0,1089.0,19.0,207.0,526.0,214.0,2158.0,687.0,1699.0,28.0,2946.0,9.0,4.0,2175.0,5655.0,2.0,10.0,162.0,62.0,1349.0,25.0,1433.0,16.0,4.0,48.0
2019-03-26,391.0,73.0,201.0,2173.0,929.0,3220.0,163.0,179.0,1649.0,20.0,33.0,421.0,149.0,19.0,4740.0,79.0,214.0,11.0,43.0,13.0,43.0,6.0,28.0,43.0,37.0,174.0,35.0,30.0,175.0,563.0,893.0,290.0,10.0,1122.0,209.0,48.0,8.0,103.0,100.0,10.0,11.0,98.0,113.0,69.0,22.0,215.0,62.0,40.0,149.0,93.0,123.0,1199.0,1012.0,1455.0,36.0,291.0,492.0,253.0,2655.0,780.0,2031.0,36.0,3832.0,2.0,4.0,2560.0,6963.0,4.0,16.0,183.0,110.0,1511.0,24.0,1853.0,12.0,5.0,52.0
2019-03-27,413.0,78.0,223.0,2214.0,835.0,3121.0,171.0,164.0,1738.0,12.0,42.0,482.0,146.0,25.0,4788.0,81.0,245.0,14.0,34.0,27.0,45.0,4.0,36.0,40.0,32.0,180.0,19.0,28.0,154.0,497.0,892.0,210.0,21.0,1159.0,205.0,55.0,9.0,110.0,86.0,14.0,16.0,110.0,120.0,69.0,32.0,218.0,47.0,38.0,142.0,118.0,136.0,1352.0,1376.0,1383.0,27.0,319.0,596.0,276.0,2730.0,778.0,2129.0,57.0,4112.0,9.0,5.0,2684.0,7704.0,1.0,22.0,207.0,86.0,1504.0,23.0,1819.0,11.0,6.0,49.0
2019-03-28,326.0,60.0,216.0,2164.0,925.0,3064.0,176.0,193.0,1701.0,16.0,37.0,445.0,165.0,9.0,4383.0,77.0,284.0,10.0,52.0,25.0,63.0,2.0,49.0,51.0,44.0,147.0,30.0,27.0,200.0,495.0,846.0,230.0,24.0,1088.0,240.0,53.0,12.0,99.0,88.0,21.0,9.0,112.0,118.0,81.0,31.0,177.0,69.0,48.0,119.0,96.0,152.0,1393.0,1157.0,1229.0,19.0,259.0,664.0,222.0,2340.0,702.0,2022.0,46.0,3936.0,5.0,1.0,2537.0,7471.0,3.0,13.0,286.0,100.0,1495.0,27.0,1725.0,9.0,12.0,76.0
2019-03-29,381.0,74.0,264.0,1892.0,921.0,2989.0,135.0,123.0,1614.0,11.0,49.0,486.0,154.0,17.0,4546.0,63.0,333.0,16.0,55.0,23.0,39.0,4.0,59.0,65.0,75.0,190.0,42.0,53.0,209.0,482.0,912.0,216.0,17.0,1033.0,256.0,50.0,7.0,103.0,83.0,27.0,16.0,177.0,106.0,76.0,11.0,192.0,55.0,32.0,130.0,82.0,149.0,1391.0,1257.0,1293.0,15.0,293.0,763.0,314.0,2201.0,615.0,1750.0,26.0,4321.0,15.0,10.0,2705.0,7772.0,2.0,19.0,263.0,72.0,1405.0,13.0,1698.0,6.0,5.0,72.0
